Ligand	Receptor	Mediator	TF	Target
VEGFA	FLT1	STAT5A	LEF1	FYN,SLC38A5,VIM,DGKA,STK10,SEMA5B,PTHLH,P2RX7,TGM1,CREM,PCYT1B,MAP2K6,CTSC,RFX4,IL18RAP,PTCH2,CD274,TMEM156,CXCR4,RECK,KCNJ2,TOX2,LAMP5,CCR7,RAC2,TSPAN2,AP4B1,RAB33A,ADAM19,ENPP2,NUSAP1,IL21,CD27,SKAP1,XCL2,CD226,CD96,MOV10,TTN,ELMO1,ARMC12,CTLA4,CCR1,NDST2,CD3D,ZEB2,ZNF524,LRRN3,ABCD2,STAT5B,PER1,SATB1,SH2D1A,DPYD,MME,PGAP1,CD247,GRK5,SIPA1,TMSB4XP6
VEGFA	FLT1	STAT5A	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
VEGFA	FLT1	STAT4	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
VEGFA	FLT1	STAT5B	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
VEGFA	FLT1	FYN	CD3G	IFNG,PRF1
VEGFA	FLT1	RORA	CD3G	IFNG,PRF1
VEGFA	FLT1		STAT5A	SLC38A5,TNFRSF9,DGKA,CREM,FLT1,LPXN,RFX4,FASLG,CD274,BATF3,LAMP5,IL2RA,ENPP2,STRIP1,GJA5,ELMO1,CCL5,FSTL1,DNASE1L3,ZEB2,LRRN3,SUMO4,PRF1,SATB1,LCK,BTLA,S100A4,LTA
VEGFA	FLT1		RORA	UHRF2,JAKMIP2
VEGFA	FLT1	FYN,IL2RG	LTA	BIRC3
VEGFA	FLT1	STAT5A,IL2RG	LTA	BIRC3
VEGFA	FLT1	STAT4,IL2RG	LTA	BIRC3
VEGFA	FLT1	STAT5B,IL2RG	LTA	BIRC3
VEGFA	FLT1	FYN,IL7R	LTA	BIRC3
VEGFA	FLT1	STAT5A,IL7R	LTA	BIRC3
VEGFA	FLT1	STAT4,IL7R	LTA	BIRC3
VEGFA	FLT1	STAT5B,IL7R	LTA	BIRC3
VEGFA	FLT1	FYN,IL3RA	LTA	BIRC3
VEGFA	FLT1	STAT5A,IL3RA	LTA	BIRC3
VEGFA	FLT1	STAT4,IL3RA	LTA	BIRC3
VEGFA	FLT1	STAT5B,IL3RA	LTA	BIRC3
VEGFA	FLT1	RORA,BIRC3	LTA	BIRC3
VEGFA	FLT1	FANCI,BIRC3	LTA	BIRC3
VEGFA	FLT1	STAT5A,IL12RB2	LTA	BIRC3
VEGFA	FLT1	STAT4,IL12RB2	LTA	BIRC3
VEGFA	FLT1	STAT5B,IL12RB2	LTA	BIRC3
VEGFA	FLT1	STAT5A,IL12RB1	LTA	BIRC3
VEGFA	FLT1	STAT4,IL12RB1	LTA	BIRC3
VEGFA	FLT1	STAT5B,IL12RB1	LTA	BIRC3
VEGFA	FLT1	STAT5A,IL1R1	LTA	BIRC3
VEGFA	FLT1	STAT4,IL1R1	LTA	BIRC3
VEGFA	FLT1	STAT5B,IL1R1	LTA	BIRC3
VEGFA	FLT1	STAT5A,IL2RA	LTA	BIRC3
VEGFA	FLT1	STAT4,IL2RA	LTA	BIRC3
VEGFA	FLT1	STAT5B,IL2RA	LTA	BIRC3
VEGFA	FLT1	STAT5A,CSF2RA	LTA	BIRC3
VEGFA	FLT1	STAT4,CSF2RA	LTA	BIRC3
VEGFA	FLT1	STAT5B,CSF2RA	LTA	BIRC3
VEGFA	FLT1	FYN	CAV1	FYN,ENPP2
VEGFA	FLT1	STAT5A	IL2RA	TNFRSF9,GZMB,IL2RG,PRF1,TNFRSF4
VEGFA	FLT1	STAT4	IL2RA	TNFRSF9,GZMB,IL2RG,PRF1,TNFRSF4
VEGFA	FLT1	STAT5B	IL2RA	TNFRSF9,GZMB,IL2RG,PRF1,TNFRSF4
VEGFA	FLT1	FYN	CD28	IFNG,PRF1
VEGFA	FLT1		STAT5B	SLC38A5,ZNF582,TNFRSF9,DGKA,CREM,GZMB,FLT1,NKG7,SLAMF1,FASLG,IL2RA,ENPP2,ELMO1,CCL5,CSF2,ZEB2,PRF1,CD247,LTA
VEGFA	FLT1	FYN	CD80	IFNG,PRF1
VEGFA	FLT1	FYN	IL2RG	TNFRSF9,GZMB,IL2RA,IRF4,PRF1,TNFRSF4
VEGFA	FLT1	STAT5A	IL2RG	TNFRSF9,GZMB,IL2RA,IRF4,PRF1,TNFRSF4
VEGFA	FLT1	STAT4	IL2RG	TNFRSF9,GZMB,IL2RA,IRF4,PRF1,TNFRSF4
VEGFA	FLT1	STAT5B	IL2RG	TNFRSF9,GZMB,IL2RA,IRF4,PRF1,TNFRSF4
VEGFA	FLT1	FYN,SLAMF1	CHRNA5	CASP1
VEGFA	FLT1	FANCI,SLAMF1	CHRNA5	CASP1
VEGFA	FLT1	FYN	CD247	IFNG,FASLG,PRF1
VEGFA	FLT1	STAT5A	CD247	IFNG,FASLG,PRF1
VEGFA	FLT1	STAT5B	CD247	IFNG,FASLG,PRF1
VEGFA	FLT1		FYN	IRF7
VEGFA	FLT1	RORA,BIRC3	MYD88	IFIT2,ISG15,MIR146A
VEGFA	FLT1	FANCI,BIRC3	MYD88	IFIT2,ISG15,MIR146A
VEGFA	FLT1	STAT5A,IL1R1	MYD88	IFIT2,ISG15,MIR146A
VEGFA	FLT1	STAT4,IL1R1	MYD88	IFIT2,ISG15,MIR146A
VEGFA	FLT1	STAT5B,IL1R1	MYD88	IFIT2,ISG15,MIR146A
VEGFA	FLT1	STAT5A,CSF2	MYD88	IFIT2,ISG15,MIR146A
VEGFA	FLT1	STAT5B,CSF2	MYD88	IFIT2,ISG15,MIR146A
VEGFA	FLT1	STAT5B	CXCR4	VIM
VEGFA	FLT1	FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
VEGFA	FLT1	STAT5A	IL12RB2	CCL3,GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
VEGFA	FLT1	STAT4	IL12RB2	CCL3,GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
VEGFA	FLT1	STAT5B	IL12RB2	CCL3,GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
VEGFA	FLT1	RORA,BIRC3,LY96	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	FANCI,BIRC3,LY96	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	RORA,BIRC3,MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	FANCI,BIRC3,MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	STAT5A,IL1R1,MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	STAT4,IL1R1,MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	STAT5B,IL1R1,MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	STAT5A,CSF2,MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	STAT5B,CSF2,MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
VEGFA	FLT1	FYN,CD48	IL18RAP	IFNG
VEGFA	FLT1	FYN	CD3D	IFNG,PRF1
VEGFA	FLT1	RORA	CD3D	IFNG,PRF1
VEGFA	FLT1	HSPA1A	P2RX7	ENPP2
VEGFA	FLT1	RORA	RGS2	CREM,HSPA1A
VEGFA	FLT1	FYN	CD8B	PRF1
VEGFA	FLT1	STAT5A	CSF2	CD80,CCR7,MIR146A
VEGFA	FLT1	STAT5B	CSF2	CD80,CCR7,MIR146A
VEGFA	FLT1	FYN	HLA-DRA	IFNG
VEGFA	FLT1	RORA	HLA-DRA	IFNG
VEGFA	FLT1		STAT4	FLT1,EBI3,IFNG,IL18RAP,STAT5A,IL2RA,IL21,CD200R1,CD3D,ZEB2,FOXG1,PRF1,SATB1
VEGFA	FLT1	FYN	CD8A	PRF1
VEGFA	FLT1	FYN	TRAC	IFNG,PRF1
VEGFA	FLT1	STAT4	EBI3	IFNG
VEGFA	FLT1	FYN,CAV1	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	FYN,IL2RG	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,IL2RG	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,IL2RG	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,IL2RG	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	FYN,IL7R	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,IL7R	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,IL7R	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,IL7R	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	FYN,CD28	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	FYN,IL3RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,IL3RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,IL3RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,IL3RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	FYN,HLA-DRA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	RORA,HLA-DRA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	RORA,KIR2DL4	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,IL12RB2	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,IL12RB2	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,IL12RB2	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,IL12RB1	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,IL12RB1	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,IL12RB1	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,IL1R1	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,IL1R1	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,IL1R1	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,IL2RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,IL2RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,IL2RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,CSF2	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,CSF2	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5A,CSF2RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT4,CSF2RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	STAT5B,CSF2RA	IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
VEGFA	FLT1	RORA	CREM	PER1
VEGFA	FLT1	HSPA1A	CREM	PER1
VEGFA	FLT1	FYN	PRKCQ	FASLG
VEGFA	FLT1	STAT5A	PRKCQ	FASLG
VEGFA	FLT1	STAT4	PRKCQ	FASLG
VEGFA	FLT1	STAT5B	PRKCQ	FASLG
RAET1L	KLRK1	CD3G	PTPN6	CCL5
RAET1L	KLRK1	LCK	PTPN6	CCL5
RAET1L	KLRK1	IGKV2-30	PTPN6	CCL5
RAET1L	KLRK1	IGKV1-5	PTPN6	CCL5
RAET1L	KLRK1	FYN,STAT5A	LEF1	FYN,SLC38A5,VIM,DGKA,STK10,SEMA5B,PTHLH,P2RX7,TGM1,CREM,PCYT1B,MAP2K6,CTSC,RFX4,IL18RAP,PTCH2,CD274,TMEM156,CXCR4,RECK,KCNJ2,TOX2,LAMP5,CCR7,RAC2,TSPAN2,AP4B1,RAB33A,ADAM19,ENPP2,NUSAP1,IL21,CD27,SKAP1,XCL2,CD226,CD96,MOV10,TTN,ELMO1,ARMC12,CTLA4,CCR1,NDST2,CD3D,ZEB2,ZNF524,LRRN3,ABCD2,STAT5B,PER1,SATB1,SH2D1A,DPYD,MME,PGAP1,CD247,GRK5,SIPA1,TMSB4XP6
RAET1L	KLRK1	LCK,STAT5A	LEF1	FYN,SLC38A5,VIM,DGKA,STK10,SEMA5B,PTHLH,P2RX7,TGM1,CREM,PCYT1B,MAP2K6,CTSC,RFX4,IL18RAP,PTCH2,CD274,TMEM156,CXCR4,RECK,KCNJ2,TOX2,LAMP5,CCR7,RAC2,TSPAN2,AP4B1,RAB33A,ADAM19,ENPP2,NUSAP1,IL21,CD27,SKAP1,XCL2,CD226,CD96,MOV10,TTN,ELMO1,ARMC12,CTLA4,CCR1,NDST2,CD3D,ZEB2,ZNF524,LRRN3,ABCD2,STAT5B,PER1,SATB1,SH2D1A,DPYD,MME,PGAP1,CD247,GRK5,SIPA1,TMSB4XP6
RAET1L	KLRK1	CD247,STAT5A	LEF1	FYN,SLC38A5,VIM,DGKA,STK10,SEMA5B,PTHLH,P2RX7,TGM1,CREM,PCYT1B,MAP2K6,CTSC,RFX4,IL18RAP,PTCH2,CD274,TMEM156,CXCR4,RECK,KCNJ2,TOX2,LAMP5,CCR7,RAC2,TSPAN2,AP4B1,RAB33A,ADAM19,ENPP2,NUSAP1,IL21,CD27,SKAP1,XCL2,CD226,CD96,MOV10,TTN,ELMO1,ARMC12,CTLA4,CCR1,NDST2,CD3D,ZEB2,ZNF524,LRRN3,ABCD2,STAT5B,PER1,SATB1,SH2D1A,DPYD,MME,PGAP1,CD247,GRK5,SIPA1,TMSB4XP6
RAET1L	KLRK1	LCK,VIM	LEF1	FYN,SLC38A5,VIM,DGKA,STK10,SEMA5B,PTHLH,P2RX7,TGM1,CREM,PCYT1B,MAP2K6,CTSC,RFX4,IL18RAP,PTCH2,CD274,TMEM156,CXCR4,RECK,KCNJ2,TOX2,LAMP5,CCR7,RAC2,TSPAN2,AP4B1,RAB33A,ADAM19,ENPP2,NUSAP1,IL21,CD27,SKAP1,XCL2,CD226,CD96,MOV10,TTN,ELMO1,ARMC12,CTLA4,CCR1,NDST2,CD3D,ZEB2,ZNF524,LRRN3,ABCD2,STAT5B,PER1,SATB1,SH2D1A,DPYD,MME,PGAP1,CD247,GRK5,SIPA1,TMSB4XP6
RAET1L	KLRK1	FYN,FASLG	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,FASLG	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	FYN,STAT5A	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,STAT5A	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD247,STAT5A	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	FYN,STAT4	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,STAT4	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	FYN,IL2RG	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD3G,IL2RG	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,IL2RG	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD247,IL2RG	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	FYN,IL7R	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	FYN,STAT5B	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,STAT5B	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD247,STAT5B	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	FYN,IL3RA	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	VAV1,IL3RA	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	VAV1,CSF2	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD3G,CSF2	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD28,CSF2	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,CSF2	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD247,CSF2	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	VAV1,CSF2RA	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,CSF2RA	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD3G,TXNIP	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD3G,IL2RA	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	LCK,IL2RA	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD247,IL2RA	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1	CD28,IFNG	IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
RAET1L	KLRK1		CD3G	IFNG,PRF1
RAET1L	KLRK1	FYN	STAT5A	SLC38A5,TNFRSF9,DGKA,CREM,FLT1,LPXN,RFX4,FASLG,CD274,BATF3,LAMP5,IL2RA,ENPP2,STRIP1,GJA5,ELMO1,CCL5,FSTL1,DNASE1L3,ZEB2,LRRN3,SUMO4,PRF1,SATB1,LCK,BTLA,S100A4,LTA
RAET1L	KLRK1	LCK	STAT5A	SLC38A5,TNFRSF9,DGKA,CREM,FLT1,LPXN,RFX4,FASLG,CD274,BATF3,LAMP5,IL2RA,ENPP2,STRIP1,GJA5,ELMO1,CCL5,FSTL1,DNASE1L3,ZEB2,LRRN3,SUMO4,PRF1,SATB1,LCK,BTLA,S100A4,LTA
RAET1L	KLRK1	CD247	STAT5A	SLC38A5,TNFRSF9,DGKA,CREM,FLT1,LPXN,RFX4,FASLG,CD274,BATF3,LAMP5,IL2RA,ENPP2,STRIP1,GJA5,ELMO1,CCL5,FSTL1,DNASE1L3,ZEB2,LRRN3,SUMO4,PRF1,SATB1,LCK,BTLA,S100A4,LTA
RAET1L	KLRK1	FYN	RORA	UHRF2,JAKMIP2
RAET1L	KLRK1	TXK	RORA	UHRF2,JAKMIP2
RAET1L	KLRK1	CD3G	RORA	UHRF2,JAKMIP2
RAET1L	KLRK1	LCK	RORA	UHRF2,JAKMIP2
RAET1L	KLRK1	FYN,IL2RG	LTA	BIRC3
RAET1L	KLRK1	CD3G,IL2RG	LTA	BIRC3
RAET1L	KLRK1	LCK,IL2RG	LTA	BIRC3
RAET1L	KLRK1	CD247,IL2RG	LTA	BIRC3
RAET1L	KLRK1	FYN,IL7R	LTA	BIRC3
RAET1L	KLRK1	FYN,IL3RA	LTA	BIRC3
RAET1L	KLRK1	VAV1,IL3RA	LTA	BIRC3
RAET1L	KLRK1	VAV1,CSF2RA	LTA	BIRC3
RAET1L	KLRK1	LCK,CSF2RA	LTA	BIRC3
RAET1L	KLRK1	CD3G,IL2RA	LTA	BIRC3
RAET1L	KLRK1	LCK,IL2RA	LTA	BIRC3
RAET1L	KLRK1	CD247,IL2RA	LTA	BIRC3
RAET1L	KLRK1	FYN	CAV1	FYN,ENPP2
RAET1L	KLRK1	CD3G	IL2RA	TNFRSF9,GZMB,IL2RG,PRF1,TNFRSF4
RAET1L	KLRK1	LCK	IL2RA	TNFRSF9,GZMB,IL2RG,PRF1,TNFRSF4
RAET1L	KLRK1	CD247	IL2RA	TNFRSF9,GZMB,IL2RG,PRF1,TNFRSF4
RAET1L	KLRK1		CD28	IFNG,PRF1
RAET1L	KLRK1	FYN	STAT5B	SLC38A5,ZNF582,TNFRSF9,DGKA,CREM,GZMB,FLT1,NKG7,SLAMF1,FASLG,IL2RA,ENPP2,ELMO1,CCL5,CSF2,ZEB2,PRF1,CD247,LTA
